,GM_DATE,HOME_TEAM,SPREAD_1_AWAY,ODDS_1_AWAY,SPREAD_2_AWAY,ODDS_2_AWAY,SPREAD_3_AWAY,ODDS_3_AWAY,SPREAD_4_AWAY,ODDS_4_AWAY,SPREAD_1_HOME,ODDS_1_HOME,SPREAD_2_HOME,ODDS_2_HOME,SPREAD_3_HOME,ODDS_3_HOME,SPREAD_4_HOME,ODDS_4_HOME
781,2022-02-05,Orlando,-8,-110,-7½,-110,,-,-8½,-118,+8,-110,+7½,-110,,-,+8½,-118
782,2022-02-05,Washington,-8,-110,-9,-110,,-,-7½,-125,+8,-110,+9,-110,,-,+7½,-111
783,2022-02-05,Charlotte,-2½,-110,-3,-108,,-,-2½,-118,+2½,-110,+3,-113,,-,+2½,-118
784,2022-02-05,L.A. Lakers,+5,-110,+6,-110,,-,+4½,-111,-5,-110,-6,-110,,-,-4½,-125
785,2022-02-05,Sacramento,+7½,-110,+7½,-110,,-,+11½,-118,-7½,-110,-7½,-110,,-,-11½,-118
786,2022-02-05,Portland,-10½,-110,-10½,-110,,-,-26½,-118,+10½,-110,+10½,-110,,-,+26½,-118
787,2022-02-06,L.A. Clippers,-5,-110,-5,-108,,-,-5½,-118,+5,-110,+5,-113,,-,+5½,-118
788,2022-02-06,Orlando,-9,-115,-9½,-112,,-,-9½,-111,+9,-105,+9½,-109,,-,+9½,-125
789,2022-02-06,Dallas,-2,-110,+½,-109,,-,-1½,-111,+2,-110,-½,-112,,-,-½,-111
790,2022-02-06,Houston,-6½,-110,-6,-110,,-,-6½,-105,+6½,-110,+6,-110,,-,+5½,-118
791,2022-02-06,Denver,+8,-110,+8,-107,,-,+7½,-111,-8,-110,-8,-114,,-,-7½,-125
792,2022-02-06,Chicago,-4,-105,-3½,-113,,-,-3½,-125,+4,-115,+3½,-108,,-,+3½,-111
793,2022-02-06,Minnesota,+12½,-110,+12,-107,,-,+12½,-118,-12½,-110,-12,-114,,-,-12½,-118
794,2022-02-06,Cleveland,+7,-110,+6½,-110,,-,+6½,-111,-7,-110,-6½,-110,,-,-6½,-125
795,2022-02-07,Charlotte,-1,-110,-1,-109,,-,-1½,-118,+1,-110,+1,-112,,-,+1½,-111
796,2022-02-07,Washington,-7,-110,-7½,-110,,-,-7½,-118,+7,-110,+7½,-110,,-,+6½,-111
797,2022-02-07,Chicago,-6½,-110,-6½,-110,,-,-6½,-111,+6½,-110,+6½,-110,,-,+6½,-118
798,2022-02-07,Oklahoma City,-12,-110,-12,-112,,-,-11½,-118,+12,-110,+12,-110,,-,+11½,-118
799,2022-02-07,Utah,+6½,-110,+8,-110,,-,+6½,-118,-6½,-110,-8,-110,,-,-7½,+100
800,2022-02-08,L.A. Lakers,-4,-110,-3½,-112,,-,-3½,-125,+4,-110,+3½,-109,,-,+3½,-111
801,2022-02-08,Denver,+9,-110,+9,-110,,-,+9½,-125,-9,-110,-9,-110,,-,-9½,-111
802,2022-02-08,Dallas,+10½,-110,+11½,-110,,-,+10½,-118,-10½,-110,-11½,-110,,-,-10½,-118
803,2022-02-08,Memphis,+8,-110,+8½,-110,,-,+8½,-118,-8,-110,-8½,-110,,-,-8½,-118
804,2022-02-08,Philadelphia,+1½,-110,+1,-112,,-,+1½,-118,-1½,-110,-1,-109,,-,-1½,-118
805,2022-02-08,Atlanta,+13,-110,+13,-110,,-,+12½,-118,-13,-110,-13,-112,,-,-12½,-118
806,2022-02-08,Brooklyn,-10½,-110,-9½,-110,,-,-9½,-111,+10½,-110,+9½,-110,,-,+9½,-125
807,2022-02-08,Portland,-1½,-110,-1,-109,,-,-1½,-111,+1½,-110,+1,-112,,-,+1½,-125
808,2022-02-08,New Orleans,+8½,-110,+9½,-110,,-,+9½,-125,-8½,-110,-9½,-110,,-,-9½,-111
809,2022-02-08,Sacramento,-8,-110,-7½,-110,,-,-8½,-111,+8,-110,+7½,-110,,-,+8½,-118
810,2022-02-09,Sacramento,-7,-110,-8,-109,,-,-7½,-111,+7,-110,+8,-113,,-,+7½,-125
811,2022-02-09,Oklahoma City,-10½,-110,-10½,-110,,-,-10½,-111,+10½,-110,+10½,-110,,-,+10½,-125
812,2022-02-09,Portland,-9,-110,-9,-110,,-,-9½,-118,+9,-110,+9,-110,,-,+8½,-111
813,2022-02-09,Cleveland,,,,None,,None,,None,,,,None,,None,,None
814,2022-02-09,Charlotte,-1½,-110,-2½,-108,,-,-1½,-118,+1½,-110,+2,-110,,-,+1½,-118
815,2022-02-09,Utah,+1,-110,+1½,-113,,-,+½,-111,-1,-110,-1½,-108,,-,-½,-125
816,2022-02-10,Golden State,+9,-110,+9,-109,,-,+9½,-125,-9,-110,-9,-113,,-,-9½,-111
817,2022-02-10,Phoenix,+3,-110,+3,-113,,-,+2½,-118,-3,-110,-3,-108,,-,-3½,-105
818,2022-02-10,Houston,-7½,-110,-7,-110,,-,-6½,-118,+7½,-110,+7,-110,,-,+6½,-118
819,2022-02-10,Dallas,+6,-110,+7,-110,,-,+5½,-118,-6,-110,-7,-110,,-,-5½,-118
820,2022-02-10,New Orleans,-4,-105,-4½,-112,,-,-4½,-118,+4,-115,+4½,-109,,-,+3½,-111
821,2022-02-10,Washington,+1,-110,+1½,-112,,-,+½,-118,-1,-110,-1½,-109,,-,-½,-118
822,2022-02-10,Detroit,-11½,-105,-11½,-107,,-,-11½,-118,+11½,-115,+11½,-114,,-,+11½,-118
823,2022-02-11,Philadelphia,+13½,-110,+14,-110,,-,+13½,-111,-13½,-110,-14,-112,,-,-13½,-125
824,2022-02-11,Indiana,-6,-110,-6½,-107,,-,-6½,-118,+6,-110,+6½,-114,,-,+6½,-118
825,2022-02-11,Detroit,-6,-110,-5½,-113,,-,-6½,-111,+6,-110,+5½,-108,,-,+6½,-125
826,2022-02-11,Boston,+6½,-110,+6,-110,,-,+5½,-111,-6½,-110,-6,-110,,-,-5½,-125
827,2022-02-11,Atlanta,+8½,-110,+9,-114,,-,+9½,-125,-8½,-110,-9,-107,,-,-9½,-111
828,2022-02-11,Chicago,+1,-115,+2,-110,,-,+1½,-118,-1,-105,-2,-112,,-,-1½,-118
829,2022-02-11,Utah,+11½,-110,+12,-108,,-,+11½,-118,-11½,-110,-12,-113,,-,-11½,-118
830,2022-02-12,Golden State,+6,-110,+7,-110,,-,+5½,-111,-6,-110,-7,-110,,-,-5½,-125
831,2022-02-12,Dallas,+6½,-110,+7,-110,,-,+6½,-118,-6½,-110,-7,-110,,-,-6½,-118
832,2022-02-12,Miami,+11½,-110,+11,-110,,-,+11½,-118,-11½,-110,-11,-110,,-,-11½,-111
833,2022-02-12,Chicago,+10,-110,+10½,-110,,-,+9½,-111,-10,-110,-10½,-110,,-,-9½,-125
834,2022-02-12,Toronto,,,,None,,None,,None,,,,None,,None,,None
835,2022-02-12,Portland,,,,None,,None,,None,,,,None,,None,,None
836,2022-02-12,Washington,,,,None,,None,,None,,,,None,,None,,None
837,2022-02-12,New Orleans,,,,None,,None,,None,,,,None,,None,,None
838,2022-02-12,Charlotte,,,,None,,None,,None,,,,None,,None,,None
839,2022-02-12,Phoenix,+16½,-110,+17,-115,,-,+16½,-118,-16½,-110,-17,-107,,-,-16½,-118
840,2022-02-12,Philadelphia,,,,None,,None,,None,,,,None,,None,,None
841,2022-02-13,Indiana,-7½,-110,-7½,-107,,-,-7½,-118,+7½,-110,+7½,-114,,-,+7½,-118
842,2022-02-13,Boston,+7½,-110,+7½,-110,,-,+7½,-118,-7½,-110,-7½,-110,,-,-7½,-118
843,2022-02-14,Washington,,,,None,,None,,None,,,,None,,None,,None
844,2022-02-14,New York,+10,-110,+10,-114,,-,+9½,-111,-10,-110,-10,-107,,-,-9½,-125
845,2022-02-14,Brooklyn,-2,-110,-2½,-108,,-,-1½,-118,+2,-110,+2½,-114,,-,+1½,-118
846,2022-02-14,Milwaukee,+11½,-110,+11,-113,,-,+11½,-125,-11½,-110,-11,-112,,-,-11½,-111
847,2022-02-14,New Orleans,-3½,-110,-3½,-112,,-,-3½,-118,+3½,-110,+3½,-109,,-,+3½,-118
848,2022-02-14,Chicago,+3,-110,+3,-109,,-,+3½,-118,-3,-110,-3,-112,,-,-3½,-118
849,2022-02-14,Denver,+11,-110,+12,-110,,-,+11½,-125,-11,-110,-12,-112,,-,-11½,-111
850,2022-02-14,Utah,+16,-110,+16,-113,,-,+15½,-118,-16,-110,-16,-108,,-,-15½,-118
851,2022-02-14,L.A. Clippers,-6,-110,-6,-110,,-,-5½,-118,+6,-110,+6,-110,,-,+5½,-111
852,2022-02-15,Phoenix,+12½,-110,+13½,-110,,-,+12½,-118,-12½,-110,-13½,-112,,-,-12½,-118
853,2022-02-15,Minnesota,+6,-110,+5½,-110,,-,+6½,-125,-6,-110,-5½,-110,,-,-6½,-111
854,2022-02-15,New Orleans,-3½,-110,-4½,-112,,-,-3½,-118,+3½,-110,+4½,-109,,-,+3½,-118
855,2022-02-15,Miami,+5½,-110,+5,-107,,-,+5½,-118,-5½,-110,-5,-114,,-,-5½,-118
856,2022-02-15,Atlanta,+2½,-110,+2½,-109,,-,+2½,-118,-2½,-110,-2½,-112,,-,-2½,-118
857,2022-02-15,Philadelphia,,,,None,,None,,None,,,,None,,None,,None
858,2022-02-15,Milwaukee,+14½,-110,+14½,-115,,-,+14½,-118,-14½,-110,-14½,-107,,-,-14½,-118
859,2022-02-16,Minnesota,+1,-120,+½,-110,,-,-1½,-118,-1,+100,-½,-110,,-,-1½,-118
860,2022-02-16,L.A. Lakers,-4,-110,-3½,-113,,-,-4½,-111,+4,-110,+3½,-108,,-,+4½,-125
861,2022-02-16,Golden State,+5,-110,+5,-110,,-,+4½,-111,-5,-110,-5,-112,,-,-4½,-125
862,2022-02-16,Phoenix,+17,-110,+17½,-109,,-,+17½,-125,-17,-110,-17½,-112,,-,-17½,-111
863,2022-02-16,Memphis,+12½,-110,+12½,-110,,-,+12½,-118,-12½,-110,-12½,-112,,-,-12½,-118
864,2022-02-16,New York,+4½,-110,+5,-112,,-,+4½,-111,-4½,-110,-5,-109,,-,-4½,-118
865,2022-02-16,Chicago,+6,-110,+5,-107,,-,+5½,-118,-6,-110,-5,-114,,-,-5½,-118
866,2022-02-16,Boston,+12,-110,+12½,-112,,-,+12½,-118,-12,-110,-12½,-109,,-,-12½,-118
867,2022-02-16,Indiana,+1,-110,+1,-112,,-,+1½,-118,-1,-110,-1,-109,,-,-1½,-118
868,2022-02-16,Oklahoma City,-8,-110,-8,-110,,-,-7½,-125,+8,-110,+8,-110,,-,+7½,-105
869,2022-02-16,Orlando,-5½,-110,-6,-110,,-,-5½,-125,+5½,-110,+6,-110,,-,+5½,-111
870,2022-02-17,Charlotte,-4,-110,-4½,-113,,-,-4½,-111,+4,-110,+4½,-108,,-,+4½,-125
871,2022-02-17,Brooklyn,+4½,-110,+4½,-108,,-,+4½,-111,-4½,-110,-4½,-113,,-,-4½,-125
872,2022-02-17,New Orleans,-2½,-110,-2½,-112,,-,-2½,-118,+2½,-110,+2½,-109,,-,+2½,-118
873,2022-02-17,Milwaukee,+6½,-110,+6,-110,,-,+6½,-111,-6½,-110,-6,-110,,-,-6½,-125
874,2022-02-17,L.A. Clippers,+10½,-110,+10½,-113,,-,+10½,-118,-10½,-110,-10½,-109,,-,-10½,-118
875,2022-02-24,Sacramento,-3½,-110,-4½,-112,,-,-4½,-111,+3½,-110,+4½,-109,,-,+4½,-125
876,2022-02-24,Portland,-10,-110,-9½,-107,,-,-10½,-111,+10,-110,+9½,-114,,-,+10½,-125
877,2022-02-24,Minnesota,-1½,-115,-1½,-109,,-,-1½,-125,+1½,-105,+1½,-112,,-,+1½,-111
878,2022-02-24,Detroit,-6,-110,-6,-109,,-,-5½,-125,+6,-110,+6,-112,,-,+5½,-111
879,2022-02-24,Chicago,+3,-110,+3½,-109,,-,+2½,-111,-3,-110,-3½,-112,,-,-2½,-118
880,2022-02-24,Brooklyn,-9,-110,-7,-110,,-,-8½,-111,+9,-110,+7,-110,,-,+8½,-105
881,2022-02-24,Oklahoma City,-10½,-105,-10½,-113,,-,-10½,-111,+10½,-115,+10½,-109,,-,+10½,-125
882,2022-02-25,Minnesota,-2½,-110,-3,-107,,-,-1½,-125,+2½,-110,+3,-114,,-,+1½,-111
883,2022-02-25,Utah,+6,-110,+6,-114,,-,+6½,-125,-6,-110,-6,-108,,-,-6½,-111
884,2022-02-25,Phoenix,+6½,-110,+6½,-113,,-,+6½,-125,-6½,-110,-6½,-109,,-,-6½,-111
885,2022-02-25,New York,-6,-110,-6,-110,,-,-5½,-118,+6,-110,+6,-110,,-,+5½,-118
886,2022-02-25,Orlando,+3½,-110,+3½,-109,,-,+3½,-118,-3½,-110,-3½,-112,,-,-3½,-118
887,2022-02-25,Charlotte,-2,-110,-2,-112,,-,-1½,-125,+2,-110,+2,-110,,-,+1½,-111
888,2022-02-25,Indiana,+8,-110,+7,-110,,-,+7½,-118,-8,-110,-7,-110,,-,-7½,-118
889,2022-02-25,L.A. Lakers,+3,-110,+3½,-109,,-,+2½,-111,-3,-110,-3½,-112,,-,-2½,-125
890,2022-02-25,Washington,-3½,-110,-3½,-112,,-,-3½,-125,+3½,-110,+3½,-109,,-,+3½,-111
891,2022-02-26,Detroit,-11½,-110,-11,-110,,-,-12½,-111,+11½,-110,+11,-110,,-,+12½,-111
892,2022-02-26,Atlanta,+5½,-110,+2½,-109,,-,+3½,-118,-5½,-110,-2½,-112,,-,-3½,-118
893,2022-02-26,Miami,+8½,-110,+7½,-110,,-,+11½,-111,-8½,-110,-7½,-110,,-,-11½,-125
894,2022-02-26,Cleveland,+7½,-110,+7½,-110,,-,+8½,-118,-7½,-110,-7½,-110,,-,-8½,+100
895,2022-02-26,Chicago,-1½,-110,+1½,-110,,-,-2½,-111,+1½,-110,-1½,-112,,-,+2½,-125
896,2022-02-26,Milwaukee,+9½,-110,+9½,-110,,-,+9½,-125,-9½,-110,-9½,-110,,-,-9½,-111
897,2022-02-26,Denver,+8,-110,+8½,-110,,-,+8½,-125,-8,-110,-8½,-110,,-,-8½,-111
898,2022-02-27,Houston,-6½,-110,,-,,-,-6½,-111,+6½,-110,,-,,-,+6½,-105
899,2022-02-27,L.A. Lakers,+1,-110,,-,,-,+1½,-111,-1,-110,,-,,-,-1½,-105
900,2022-02-27,Portland,-8,-110,,-,,-,-7½,-111,+8,-110,,-,,-,+7½,-105
901,2022-02-27,Golden State,+3½,-110,,-,,-,+3½,-118,-3½,-110,,-,,-,-3½,-118
902,2022-02-27,Charlotte,+10,-110,,-,,-,+10½,-111,-10,-110,,-,,-,-10½,-105
903,2022-02-27,Phoenix,,-,,-,,-,-3½,-111,,-,,-,,-,+3½,-111
904,2022-02-27,New York,,-,,-,,-,-7½,-118,,-,,-,,-,+7½,-118
905,2022-02-27,Indiana,-9½,-110,,-,,-,-9½,-105,+9½,-110,,-,,-,+9½,-118
906,2022-02-28,Milwaukee,+10½,-110,+10½,-108,,-,+26½,-182,-10½,-110,-10½,-114,,-,-26½,+125
907,2022-02-28,Memphis,+8½,-110,+8½,-110,,-,+14½,-250,-8½,-110,-8½,-110,,-,-14½,+220
908,2022-02-28,Miami,+4½,-110,+4½,-109,,-,+11½,-333,-4½,-110,-4½,-112,,-,-11½,+275
909,2022-02-28,Oklahoma City,-5½,-110,-5,-114,,-,+1½,-250,+5½,-110,+5,-107,,-,-1½,+200
910,2022-02-28,Cleveland,-3½,-110,-3,-112,,-,+3½,-225,+3½,-110,+3,-109,,-,-3½,+200
911,2022-02-28,Orlando,+2½,-110,+2½,-109,,-,+10½,-350,-2½,-110,-2½,-112,,-,-10½,+280
912,2022-02-28,Brooklyn,-3,-110,-4,-109,,-,+4½,-225,+3,-110,+4,-113,,-,-4½,+190
913,2022-03-01,Washington,+3,-110,+3½,-109,,-,+3½,-118,-3,-110,-3½,-112,,-,-3½,-118
914,2022-03-01,Boston,+6½,-110,+6½,-110,,-,+6½,-118,-6½,-110,-6½,-110,,-,-6½,-118
915,2022-03-01,Toronto,+8,-110,+8,-110,,-,+7½,-111,-8,-110,-8,-110,,-,-7½,-118
916,2022-03-01,Houston,-7,-110,,-,,-,-6½,-125,+7,-110,,-,,-,+6½,-111
917,2022-03-01,Minnesota,-3,-110,,-,,-,-3½,-118,+3,-110,,-,,-,+3½,-118
918,2022-03-01,L.A. Lakers,-5,-110,-5½,-109,,-,-4½,-111,+5,-110,+5½,-112,,-,+4½,-125
919,2022-03-02,New Orleans,+6,-110,,-,,-,+6½,-118,-6,-110,,-,,-,-6½,+100
920,2022-03-02,Denver,+13½,-110,,-,,-,+14½,+100,-13½,-110,,-,,-,-14½,-118
921,2022-03-02,Phoenix,+13,-110,,-,,-,+10½,+100,-13,-110,,-,,-,-10½,-118
922,2022-03-02,Milwaukee,+4,-110,,-,,-,+4½,-105,-4,-110,,-,,-,-4½,-111
923,2022-03-02,Cleveland,+3,-110,,-,,-,+4½,-111,-3,-110,,-,,-,-4½,-111
924,2022-03-02,Orlando,+1,-110,,-,,-,-2½,-105,-1,-110,,-,,-,+2½,-111
925,2022-03-02,Houston,-12½,-110,,-,,-,-15½,-105,+12½,-110,,-,,-,+15½,-118
926,2022-03-02,Philadelphia,+10½,-110,,-,,-,+10½,-105,-10½,-110,,-,,-,-10½,-111
927,2022-03-03,Atlanta,-1½,-110,,-,,-,+1½,-111,+1½,-110,,-,,-,-1½,-111
928,2022-03-03,Brooklyn,+1½,-110,,-,,-,+2½,-118,-1½,-110,,-,,-,-2½,-118
929,2022-03-03,Toronto,+9,-110,,-,,-,+7½,-118,-9,-110,,-,,-,-7½,-118
930,2022-03-03,Boston,+2½,-110,,-,,-,+2½,-118,-2½,-110,,-,,-,-2½,-118
931,2022-03-03,San Antonio,+6½,-110,,-,,-,+6½,-125,-6½,-110,,-,,-,-6½,-111
932,2022-03-03,Dallas,+2,-110,,-,,-,+1½,-118,-2,-110,,-,,-,-1½,-118
933,2022-03-03,L.A. Clippers,+2½,-110,,-,,-,+1½,-118,-2½,-110,,-,,-,-1½,-118
934,2022-03-04,Phoenix,+7,-110,,-,,-,+6½,-125,-7,-110,,-,,-,-6½,-111
935,2022-03-04,Denver,+13½,-110,,-,,-,+13½,-105,-13½,-110,,-,,-,-13½,-111
936,2022-03-04,Oklahoma City,-9½,-110,,-,,-,-8½,-120,+9½,-110,,-,,-,+8½,+100
937,2022-03-04,Toronto,+8,-110,,-,,-,+7½,+100,-8,-110,,-,,-,-7½,-118
938,2022-03-04,New Orleans,-4,-110,,-,,-,-3½,-118,+4,-110,,-,,-,+3½,+100
939,2022-03-04,Washington,-4,-110,,-,,-,-4½,-105,+4,-110,,-,,-,+4½,-111
940,2022-03-04,Detroit,-2½,-110,,-,,-,-3½,-118,+2½,-110,,-,,-,+3½,+100
941,2022-03-04,Philadelphia,+7½,-110,,-,,-,+6½,+100,-7½,-110,,-,,-,-6½,-118
942,2022-03-04,Chicago,-5,-110,,-,,-,-4½,-118,+5,-110,,-,,-,+4½,+100
943,2022-03-05,Dallas,+7,-110,+7,-108,,-,+4½,-118,-7,-110,-7,-114,,-,-4½,-118
944,2022-03-05,Charlotte,+4,-110,+4,-108,,-,+3½,-118,-4,-110,-4,-113,,-,-4½,-105
945,2022-03-05,Memphis,+16,-110,+16½,-115,,-,+15½,-118,-16,-110,-16½,-107,,-,-15½,-118
946,2022-03-05,Miami,+5,-110,+2,-110,,-,+5½,-118,-5,-110,-2,-112,,-,-5½,-111
947,2022-03-05,Minnesota,+14,-110,+14,-109,,-,+13½,-111,-14,-110,-14,-112,,-,-13½,-125
948,2022-03-05,L.A. Lakers,-6,-110,-6½,-114,,-,-5½,-118,+6,-110,+6½,-108,,-,+5½,-118
949,2022-03-06,L.A. Clippers,+5,-110,,-,,-,+5½,-125,-5,-110,,-,,-,-5½,-111
950,2022-03-06,Denver,+4,-110,+3½,-113,,-,+4½,-118,-4,-110,-3½,-109,,-,-4½,-111
951,2022-03-06,Cleveland,+4½,-110,+4½,-107,,-,+4½,-105,-4½,-110,-4½,-115,,-,-4½,-118
952,2022-03-06,Memphis,+11,-110,+10½,-110,,-,+10½,-118,-11,-110,-10½,-110,,-,-10½,-118
953,2022-03-06,Boston,+3½,-110,,-,,-,+5½,-118,-3½,-110,,-,,-,-5½,-118
954,2022-03-06,Washington,+3,-115,+2½,-112,,-,+2½,-111,-3,-105,-2½,-110,,-,-2½,-111
955,2022-03-06,Milwaukee,+7,-110,,-,,-,+9½,-125,-7,-110,,-,,-,-9½,-105
956,2022-03-06,Oklahoma City,-13,-110,-13½,-112,,-,-13½,-111,+13,-110,+13½,-110,,-,+13½,-105
957,2022-03-07,Dallas,+2½,-110,+½,-109,,-,-1½,-111,-2½,-110,-½,-112,,-,+1½,-125
958,2022-03-07,Sacramento,+4,-110,+4,-109,,-,+4½,-111,-4,-110,-4,-112,,-,-4½,-105
959,2022-03-07,Denver,+8,-110,+8,-110,,-,+8½,-125,-8,-110,-8,-110,,-,-8½,-111
960,2022-03-07,San Antonio,+2½,-110,+2½,-110,,-,+6½,-111,-2½,-110,-2½,-112,,-,-6½,-111
961,2022-03-07,Philadelphia,+7,-110,+7,-110,,-,+7½,-118,-7,-110,-7,-110,,-,-7½,-118
962,2022-03-07,Miami,+16,-110,+15,-112,,-,+16½,-125,-16,-110,-15,-109,,-,-16½,-111
963,2022-03-07,Detroit,-7½,-110,-7½,-112,,-,-7½,-118,+7½,-110,+7½,-109,,-,+7½,-118
964,2022-03-07,Minnesota,+14½,-110,+15,-109,,-,+13½,-118,-14½,-110,-15,-112,,-,-13½,-118
965,2022-03-08,Charlotte,-3,-115,,-,,-,-4½,-111,+3,-105,,-,,-,+4½,-105
966,2022-03-08,Orlando,-6,-110,,-,,-,-5½,-118,+6,-110,,-,,-,+5½,-105
967,2022-03-08,Indiana,-3,-110,,-,,-,-3½,-105,+3,-110,,-,,-,+3½,-118
968,2022-03-08,Memphis,+5½,-110,,-,,-,+6½,-105,-5½,-110,,-,,-,-6½,-111
969,2022-03-08,Oklahoma City,-13½,-110,,-,,-,-13½,-118,+13½,-110,,-,,-,+13½,-105
970,2022-03-08,Golden State,+5½,-110,,-,,-,+5½,+100,-5½,-110,,-,,-,-5½,-118
971,2022-03-09,San Antonio,,-,-1,-113,,-,-1½,-105,,-,+1,-109,,-,+1½,-118
972,2022-03-09,Sacramento,,-,-6½,-110,,-,-6½,-111,,-,+6½,-110,,-,+6½,-105
973,2022-03-09,Utah,,-,+19½,-110,,-,+19½,-111,,-,-19½,-112,,-,-19½,-111
974,2022-03-09,Dallas,,-,+9,-110,,-,+8½,+100,,-,-9,-110,,-,-8½,-118
975,2022-03-09,Minnesota,,-,+15½,-110,,-,+14½,-105,,-,-15½,-110,,-,-14½,-118
976,2022-03-09,L.A. Clippers,,-,+4,-110,,-,+3½,+100,,-,-4,-110,,-,-3½,-118
977,2022-03-09,Houston,,-,-7½,-110,,-,-6½,+100,,-,+7½,-110,,-,+6½,-118
978,2022-03-09,Milwaukee,,-,+5,-114,,-,+4½,-105,,-,-5,-107,,-,-4½,-111
979,2022-03-09,Miami,,-,+4,-113,,-,+4½,-111,,-,-4,-109,,-,-4½,-105
980,2022-03-09,Charlotte,,-,,-,,-,-7½,+100,,-,,-,,-,+7½,-118
981,2022-03-09,Detroit,,-,-6½,-112,,-,-5½,-118,,-,+6½,-109,,-,+5½,+100
982,2022-03-09,New Orleans,,-,+8½,-108,,-,+8½,-111,,-,-8½,-113,,-,-8½,-105
983,2022-03-10,Denver,-1½,-110,-1½,-110,,-,-1½,-125,+1½,-110,+1½,-110,,-,+1½,-111
984,2022-03-10,Philadelphia,+3½,-110,+4½,-113,,-,+3½,-111,-3½,-110,-4½,-108,,-,-3½,-118
985,2022-03-11,Orlando,-8½,-110,,-,,-,-7½,-105,+8½,-110,,-,,-,,-
986,2022-03-11,Phoenix,+6,-110,+4½,-109,,-,+4½,-111,-6,-110,-4½,-112,,-,-4½,-125
987,2022-03-11,San Antonio,-5½,-110,-7,-110,,-,,-,+7,-110,+7,-110,,-,,-
988,2022-03-11,New Orleans,-3,-110,-2½,-110,,-,-3½,-111,+3,-110,+2½,-112,,-,,-
989,2022-03-11,Miami,+8½,-110,+5½,-110,,-,+8½,-118,-8½,-110,-5½,-110,,-,-8½,+100
990,2022-03-11,L.A. Lakers,+4½,-110,+4,-109,,-,+4½,-111,-4½,-110,-4,-112,,-,-4½,-118
991,2022-03-11,Houston,-11,-110,,-,,-,,-,+11,-110,,-,,-,,-
992,2022-03-11,Atlanta,+6,-110,,-,,-,+7½,-125,-6,-110,,-,,-,-7½,-111
993,2022-03-11,Boston,+14,-110,+14½,-110,,-,+14½,-118,-14,-110,-14½,-112,,-,-14½,-118
994,2022-03-11,Memphis,+9½,-110,,-,,-,,-,-9½,-110,,-,,-,,-
995,2022-03-12,San Antonio,+1½,-110,+1½,-108,,-,+1½,-118,-1½,-110,-1½,-114,,-,-1½,-118
996,2022-03-12,Miami,+4,-110,+3½,-110,,-,+3½,-118,-4,-110,-3½,-110,,-,-3½,-118
997,2022-03-12,Chicago,+5,-110,+4½,-109,,-,+5½,-118,-5,-110,-4½,-112,,-,-5½,-111
998,2022-03-12,Golden State,-2,-110,-2,-113,,-,-2½,-118,+2,-110,+2,-108,,-,+2½,-118
999,2022-03-12,Utah,+9,-110,+11,-110,,-,+8½,-118,-9,-110,-11,-110,,-,-8½,-118
1000,2022-03-12,Denver,+7,-110,+6½,-110,,-,+6½,-118,-7,-110,-6½,-110,,-,-6½,-118
1001,2022-03-12,Portland,-7,-110,-6,-110,,-,-6½,-111,+7,-110,+6,-110,,-,+6½,-118
1002,2022-03-13,New Orleans,+7,-115,+6½,-109,,-,+6½,-118,-7,-105,-6½,-113,,-,-6½,-118
1003,2022-03-13,Phoenix,+7½,-110,+7½,-107,,-,+7½,-118,-7½,-110,-7½,-114,,-,-7½,-118
1004,2022-03-13,Atlanta,+12½,-110,+12,-107,,-,+12½,-118,-12½,-110,-12,-114,,-,-12½,-118
1005,2022-03-13,Oklahoma City,-15,-110,-15½,-109,,-,-14½,-125,+15,-110,+15½,-112,,-,+14½,-111
1006,2022-03-13,Boston,+7,-110,+7,-113,,-,+6½,-105,-7,-110,-7,-109,,-,-7½,-118
1007,2022-03-13,Detroit,-4,-110,-4½,-113,,-,-3½,-125,+4,-110,+4½,-108,,-,+3½,-111
1008,2022-03-13,Brooklyn,+5½,-110,+6,-114,,-,+5½,-125,-5½,-110,-6,-108,,-,-5½,-111
1009,2022-03-13,Orlando,-11,-110,-11,-110,,-,-10½,-125,+11,-110,+11,-110,,-,+10½,-111
1010,2022-03-14,Utah,+2,-110,+2,-112,,-,+2½,-125,-2,-110,-2,-110,,-,-2½,-111
1011,2022-03-14,L.A. Lakers,-4½,-110,-5½,-110,,-,-4½,-111,+4½,-110,+5½,-110,,-,+4½,-118
1012,2022-03-14,Sacramento,-4½,-110,-4,-113,,-,-4½,-125,+4½,-110,+4,-108,,-,+4½,-111
1013,2022-03-14,San Antonio,-3½,-115,-3½,-110,,-,-3½,-111,+3½,-105,+3½,-110,,-,+3½,-125
1014,2022-03-14,Golden State,+11½,-110,+11½,-109,,-,+11½,-118,-11½,-110,-11½,-113,,-,-11½,-118
1015,2022-03-14,Philadelphia,+3½,-105,+3½,-110,,-,+3½,-118,-3½,-115,-3½,-110,,-,-3½,-118
1016,2022-03-14,Atlanta,+14,-110,+13½,-110,,-,+13½,-118,-14,-110,-13½,-112,,-,-13½,-118
1017,2022-03-14,Cleveland,+7½,-115,+7½,-114,,-,+7½,-118,-7½,-105,-7½,-107,,-,-7½,-118
1018,2022-03-14,Oklahoma City,-11½,-110,-12,-113,,-,-11½,-118,+11½,-110,+12,-108,,-,+11½,-118
