,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
68,0021400031,1610612764,Wizards,WAS,Washington,240:00,107.4,108.0,94.6,98.0,12.9,10.0,0.7,1.47,20.8,0.237,0.646,0.465,18.902,19.0,0.575,0.617,1.0,0.199,101.54,99.5,82.92,100.0,0.655
69,0021400031,1610612749,Bucks,MIL,Milwaukee,240:00,94.6,98.0,107.4,108.0,-12.9,-10.0,0.529,0.64,13.2,0.354,0.763,0.535,27.301,28.3,0.481,0.536,1.0,0.194,101.54,99.5,82.92,99.0,0.345
70,0021400028,1610612763,Grizzlies,MEM,Memphis,240:00,74.2,74.7,72.7,73.4,1.5,1.3,0.552,0.84,13.3,0.208,0.851,0.51,19.85,20.0,0.381,0.414,1.0,0.195,95.32,94.5,78.75,95.0,0.435
71,0021400028,1610612766,Hornets,CHA,Charlotte,240:00,72.7,73.4,74.2,74.7,-1.5,-1.3,0.654,0.85,14.5,0.149,0.792,0.49,21.07,21.3,0.389,0.432,1.0,0.2,95.32,94.5,78.75,94.0,0.565
72,0021400036,1610612760,Thunder,OKC,Oklahoma City,240:00,100.4,105.2,95.0,94.8,5.4,10.4,0.649,1.71,18.2,0.283,,,13.774,14.4,0.5,0.545,1.0,0.199,98.72,96.5,80.42,97.0,0.599
73,0021400036,1610612743,Nuggets,DEN,Denver,240:00,95.0,94.8,100.4,105.2,-5.4,-10.4,0.543,1.06,15.1,,0.717,,18.789,18.8,0.481,0.512,1.0,0.197,98.72,96.5,80.42,96.0,0.401
74,0021400027,1610612740,Pelicans,NOP,New Orleans,240:00,103.7,106.1,110.8,112.4,-7.1,-6.2,0.632,1.85,17.4,0.364,,,12.959,13.3,0.466,0.513,1.0,0.201,99.34,97.5,81.25,98.0,0.49
75,0021400027,1610612742,Mavericks,DAL,Dallas,240:00,110.8,112.4,103.7,106.1,7.1,6.2,0.543,2.08,18.6,,0.636,,12.2,12.4,0.551,0.56,1.0,0.199,99.34,97.5,81.25,97.0,0.51
76,0021400041,1610612752,Knicks,NYK,New York,240:00,104.9,109.1,106.0,104.5,-1.0,4.6,0.59,1.64,18.8,0.279,0.762,0.518,15.304,15.9,0.551,0.562,1.0,0.195,89.62,88.5,73.75,88.0,0.46
77,0021400041,1610612766,Hornets,CHA,Charlotte,240:00,106.0,104.5,104.9,109.1,1.0,-4.6,0.606,1.54,17.3,0.238,0.721,0.482,14.813,14.6,0.514,0.562,1.0,0.198,89.62,88.5,73.75,89.0,0.54
78,0021400039,1610612758,Kings,SAC,Sacramento,240:00,104.8,106.5,95.6,100.0,9.2,6.5,0.618,1.05,17.0,,0.696,,21.386,21.7,0.522,0.594,1.0,0.197,94.88,92.0,76.67,92.0,0.579
79,0021400039,1610612746,Clippers,LAC,Los Angeles,240:00,95.6,100.0,104.8,106.5,-9.2,-6.5,0.697,2.3,17.7,0.304,,,10.391,10.9,0.426,0.473,1.0,0.196,94.88,92.0,76.67,92.0,0.421
